x,y
362697.8024,3765993.782
363036.4053,3765946.999
362714.5694,3765983.934
363499.2335,3767419.722
362958.5208,3766205.597
363466.8962,3767821.439
363227.3541,3765606.884
363076.5812,3766107.956
363146.7549,3765680.609
363546.4594,3767366.196
363452.9473,3765862.806
363039.5823,3766149.049
363414.6185,3767879.725
363155.3384,3766530.223
363529.8724,3767406.62
363118.0203,3765682.061
363140.2446,3766573.281
363089.1844,3765715.927
363210.1951,3765624.461
363457.1631,3767832.848
363014.2825,3766176.408
363441.7544,3765814.834
363171.6817,3765623.286
363032.0936,3765978.87
363172.1163,3766540.646
363490.3783,3767430.877
363023.4303,3766136.256
363221.1127,3765601.153
362976.8975,3765946.48
363498.239,3767789.136
363042.7216,3765939.75
362974.3792,3766011.75
362721.2469,3765993.915
363099.253,3765729.916
364706.2938,3767008.283
365558.5224,3765239.565
363284.4368,3766713.044
365112.0206,3765697.634
364762.0063,3767057.543
363823.4476,3767095.649
363585.1608,3766076.824
364003.908,3767236.46
365160.4673,3765626.268
363337.7909,3766679.53
364775.9609,3767078.966
363198.5871,3766650.77
363989.85,3767273.032
365203.9843,3765734.544
365124.3412,3765679.698
363251.7753,3766746.305
363718.8489,3767006.873
363208.3287,3766661.133
364236.936,3766590.54
363255.5903,3766763.895
365236.3546,3765713.624
363891.4382,3767176.362
363292.8574,3766702.387
363301.7128,3766692.562
364731.5072,3767031.39
363589.2791,3766073.488
363906.6477,3767158.89
363304.4675,3766711.115
364770.7772,3767072.202
365551.228,3765250.447
363996.1287,3767244.394
365106.8767,3765705.045
365168.7243,3765614.552
363715.5254,3767034.505
363833.316,3767085.658
363710.7419,3767015.23
363294.5918,3766722.098
363848.9059,3767048.518
365132.9723,3765666.861
364740.5908,3767040.901
363208.8517,3766641.166
365163.8101,3765594.937
364307.4848,3766660.851
364446.2775,3767329.98
363700.6109,3766058.284
364229.0691,3766584.986
364678.5814,3766982.638
363868.0909,3767180.562
363989.2296,3767250.958
363901.685,3767142.415
364214.3719,3766571.009
365546.1324,3765231.611
365179.0168,3765598.972
363318.6228,3766697.647
365716.808,3765744.194
363316.5154,3766679.194
363803.7886,3767116.015
363263.4279,3766734.282
363597.816,3766063.132
363980.1478,3767280.566
363723.8281,3767025.48
364750.5062,3767049.77
364250.8549,3766577.263
365155.0881,3765607.898
363732.4909,3767015.558
363286.6732,3766731.217
363242.6827,3766755.967
363231.7993,3766637.363
363879.4006,3767167.477
365141.5026,3765654.32
365091.2502,3765727.932
363218.1905,3766631.609
364688.564,3766990.836
363776.0783,3767124.321
365704.5531,3765735.821
363966.9074,3767273.855
363811.3612,3767108.541
363974.727,3767264.199
364201.1944,3766556.437
363230.4438,3766617.71
363857.6663,3767189.59
363606.5,3766054.029
363328.6364,3766687.604
365144.0068,3765624.507
364765.8278,3767067.222
363274.4653,3766724.271
363326.8154,3766667.7
363873.5285,3767193.299
365151.8022,3765638.939
363999.0406,3767259.559
363190.2484,3766660.433
363556.3554,3766133.313
365212.7496,3765722.445
363935.6133,3767128.181
363726.6228,3766998.547
365226.2891,3765729.016
363785.186,3767115.3
364696.1819,3767001.195
363889.6772,3767156.233
363740.3093,3767008.331
365700.0021,3765715.052
364244.8846,3766600.862
365302.2942,3764754.122
365685.0457,3765257.589
365090.5104,3764727.618
365372.5221,3764952.486
365364.8987,3764794.923
365651.441,3765235.692
365826.6308,3765626.002
365788.595,3765653.486
365254.5514,3764705.916
365644.1395,3765284.011
365824.8315,3765600.007
365753.9262,3765708.424
365373.2017,3764671.58
365929.6888,3766104.551
365153.8094,3764771.578
365304.2074,3764739.983
365676.4896,3765252.347
365168.4382,3764779.67
365356.2929,3764774.773
365817.3753,3765612.181
365641.3393,3765228.084
365745.9881,3765717.9
365220.5676,3764814.355
365203.0181,3764671.529
365634.5519,3765253.579
365330.3752,3764756.992
365294.1453,3764733.296
365778.4464,3765666.056
365350.8207,3764785.515
365115.6649,3764744.475
365181.3473,3764789.419
365390.0243,3764811.46
365923.003,3766113.733
365706.4161,3765607.293
365367.7305,3764784.317
365380.8707,3764792.983
365809.3867,3765624.771
365337.4312,3764778.364
365948.56,3766074.898
365280.3656,3764723.469
365341.7879,3764765.548
365633.9375,3765222.867
365608.4156,3765235.235
365737.5461,3765730.314
365211.8384,3764693.417
365582.1998,3765218.035
365217.504,3764681.036
365230.9461,3764690.193
365664.3593,3765243.751
365128.5779,3764754.325
365193.9974,3764797.969
365768.2466,3765685.454
365777.1754,3765701.427
365693.6173,3765263.498
365313.2501,3764762.076
365104.3574,3764736.686
365325.5661,3764770.778
365911.9514,3766130.123
365675.6109,3765282.096
365799.1318,3765640.353
365628.7463,3765219.593
365831.5717,3765619.885
365264.9342,3764713.396
365224.7125,3764700.906
365935.9841,3766094.607
365783.4592,3765688.404
365657.0784,3765239.23
365208.8701,3764807.699
365760.9333,3765695.696
365318.089,3764748.194
363371.4557,3763194.888
363308.0685,3763159.65
364873.5818,3764668.225
364935.991,3764578.913
365180.8371,3764142.661
365121.546,3764102.922
364816.6847,3764544.655
365200.8624,3764188.042
365024.283,3764568.773
364915.004,3764633.033
365010.705,3764539.444
364937.0469,3764623.17
364983.8001,3764655.079
365097.6436,3764700.499
364948.7205,3764559.905
365205.7348,3764206.408
364931.9457,3764608.958
365048.0247,3764566.291
365213.9095,3764194.233
365193.2569,3764199.61
365016.2738,3764563.402
364963.0269,3764526.775
364966.5639,3764557.654
365107.8567,3764092.519
365101.7233,3764694.494
365023.9733,3764550.219
364958.7864,3764569.271
365145.679,3764117.881
365034.0219,3764557.214
364893.947,3764596.231
364809.6091,3764557.606
365195.5917,3764152.06
364885.4643,3764584.73
365105.1591,3764689.628
364956.7552,3764522.565
364919.3881,3764601.626
365096.5502,3764085.685
364947.018,3764587.184
364958.7625,3764637.773
365039.8867,3764576.218
364896.4321,3764660.064
364964.1884,3764535.363
365158.4025,3764125.976
365086.8157,3764717.485
364867.2487,3764577.962
365076.5544,3764603.598
365131.6906,3764110.414
364928.2034,3764588.107
365000.6517,3764552.068
365207.816,3764161.239
364997.6198,3764664.591
365102.7627,3764206.077
365053.4281,3764589.334
364905.3239,3764647.883
365090.6782,3764711.582
364941.2881,3764597.918
365169.6931,3764135.497
364857.0105,3764568.91
363882.3418,3763373.591
365114.2816,3764081.893
364343.2031,3763641.002
363290.5662,3763160.284
365182.6019,3764125.602
363377.2576,3763164.11
363257.6285,3763180.256
363304.6105,3763276.359
364366.3343,3763642.5
364411.4426,3763657.428
363293.5091,3763267.86
364398.0584,3763646.865
364385.3561,3763737.685
364375.6034,3763649.308
364342.8421,3763609.117
364464.4211,3763709.153
363549.5827,3763490.467
364336.1439,3763651.871
365127.33,3764090.908
363385.6284,3763224.647
363340.3596,3763232.953
364414.9938,3763715.087
363317.4696,3763166.723
364326.4463,3763614.943
364458.4941,3763690.084
363339.4595,3763199.052
364418.1415,3763710.019
363294.5914,3763135.019
363368.1993,3763220.249
365143.0013,3764100.893
363377.2887,3763215.541
364355.1044,3763617.447
364455.1913,3763702.367
364441.0355,3763693.062
364444.837,3763678.683
365204.906,3764142.041
363315.8528,3763178.678
363332.7388,3763243.107
364394.475,3763724.37
364412.078,3763718.973
364336.1524,3763620.281
364330.8525,3763660.519
365151.8096,3764106.018
363366.2246,3763206.93
363366.9322,3763176.443
363324.5478,3763252.793
364416.183,3763676.36
363273.6988,3763157.866
364323.3485,3763651.932
364426.4837,3763697.507
364365.631,3763625.307
364404.0952,3763731.381
363378.9044,3763183.465
364357.7819,3763637.451
364422.118,3763665.435
363294.8113,3763147.847
365215.7184,3764147.609
364392.1545,3763659.196
363357.1613,3763189.505
364379.4425,3763635.166
364318.9509,3763676.327
365163.8074,3764114.826
363388.976,3763173.353
363327.6651,3763174.587
363265.2335,3763167.667
364396.1476,3763743.368
363303.7598,3763255.02
364330.3183,3763599.588
364331.8206,3763639.899
363393.2091,3763231.474
364458.4264,3763604.401
363199.6974,3764732.022
363940.0738,3763319.958
362647.4322,3766002.7
362778.206,3764975.306
363624.1796,3763538.177
362697.5911,3765709.346
363650.7918,3763486.19
362746.3812,3765158.078
363909.9911,3763365.3
363644.9163,3763447.069
362676.3652,3765662.454
362672.3354,3766006.114
363673.9869,3763556.322
364001.8243,3763365.908
363975.6662,3763434.369
364004.4373,3763378.874
362733.0523,3765172.487
362730.0158,3765942.625
361998.1213,3765046.162
364002.2826,3763288.935
363685.7597,3763564.775
363608.0601,3763512.851
363902.8871,3763310.65
362741.8919,3765153.936
362220.061,3765257.779
363945.951,3763308.847
363902.2656,3763298.618
363601.4297,3763444.633
363625.0665,3763577.556
362705.7985,3765719.264
362267.3245,3765277.098
362682.7156,3765697.146
362564.6774,3766090.951
363912.8631,3763358.809
363924.1244,3763401.748
362628.9403,3766050.34
362748.1046,3765921.657
363949.9606,3763324.817
362265.2208,3765189.931
362951.2094,3764738.529
362002.5604,3765051.317
363609.1516,3763579.129
362687.0387,3765671.845
362749.9925,3765161.427
362726.9798,3765916.749
362265.6995,3765167.06
362284.9371,3765294.972
362657.0563,3765991.485
361954.0311,3765268.095
362257.3333,3765293.659
363659.8423,3763475.151
361966.2015,3765014.46
363912.9839,3763379.433
362672.2768,3765686.224
362600.5198,3765329.711
363911.1479,3763316.696
363894.7788,3763405.91
363601.9705,3763586.081
362557.7312,3766097.839
363011.399,3764793.492
362224.9381,3765208.01
362735.3894,3765717.326
363652.2443,3763453.89
363859.3355,3763439.124
362715.2836,3765726.732
363873.9832,3763380.915
362741.2002,3765179.999
361971.9044,3765019.993
362253.8101,3765262.937
363586.8343,3763480.328
363907.1567,3763403.306
363895.2937,3763293.691
363961.1381,3763338.056
362668.7406,3765978.688
363604.3512,3763459.45
362269.8831,3765159.685
363589.1915,3763498.371
362743.2896,3765930.501
363020.1632,3764782.891
363927.3955,3763315.44
363560.6169,3763493.527
362719.9197,3765930.949
363922.0298,3763346.73
363617.0215,3763568.751
363938.5061,3763408.087
363641.3928,3763479.46
363681.6102,3763447.985
363955.8354,3763316.922
361958.0678,3765008.003
362708.7594,3765967.275
363977.5539,3763349.587
362009.4158,3765057.535
362597.8445,3766054.809
363875.6586,3763437.289
363966.2993,3763353.899
363883.7655,3763402.912
363921.8081,3763366.916
361872.7488,3765213.02
363641.4333,3763557.405
363991.675,3763293.287
363920.178,3763412.576
362592.8277,3766087.31
363602.3981,3763507.334
362286.0112,3765169.113
361977.8672,3765026.306
362236.6409,3765196.188
363692.6809,3763470.491
363951.7556,3763417.949
362755.0444,3765166.238
362724.3983,3765709.67
363954.755,3763296.315
363890.2502,3763290.291
362281.2809,3765149.198
362694.8693,3765951.622
363635.8836,3763503.686
362318.2708,3765135.995
361846.4013,3765161.809
363971.716,3763294.144
362970.197,3764756.61
362626.8326,3765617.722
363941.7053,3763410.441
363977.4826,3763360.761
362681.1667,3765995.265
363683.7718,3763476.205
362575.6131,3765305.154
363576.1444,3763475.316
363634.7719,3763564.523
362573.818,3766079.532
361991.2129,3765041.347
363915.5765,3763307.794
363989.0063,3763357.187
362759.3814,3765912.016
361963.3136,3764993.139
362650.6386,3766026.918
363605.0287,3763510.644
363904.9788,3763372.032
362697.8787,3765683.046
362247.9198,3765186.925
363680.0789,3763462.289
363553.8646,3763520.857
362638.0678,3766012.228
363945.8114,3763413.417
362277.9616,3765176.057
363931.4399,3763352.415
363591.7467,3763456.844
362706.65,3765938.573
364001.3553,3763300.304
363888.894,3763301.419
363871.2795,3763366.607
362608.1018,3766071.733
363205.2583,3764699.385
363285.7933,3764304.378
362987.0301,3764780.141
362693.378,3764888.125
363063.8152,3764704.169
363323.908,3764267.089
362995.5592,3764745.35
363126.1097,3764784.435
363070.3235,3764694.76
362975.9443,3764795.683
363058.0902,3764678.18
363151.0288,3764785.08
362963.5727,3764811.328
363215.3171,3764687.862
362684.215,3764897.488
363187.9977,3764747.906
363114.192,3764796.548
362634.6802,3764948.463
363166.2282,3764741.152
363345.6077,3764244.383
363237.0614,3764695.913
363121.4656,3764817.74
362971.5759,3764771.187
363242.9306,3764347.218
363154.7877,3764751.179
363028.6338,3764711.797
363161.5016,3764774.558
363019.0046,3764719.984
363093.2096,3764671.01
363181.9257,3764754.817
363339.2904,3764252.119
363023.6493,3764744.047
363131.1862,3764807.866
363175.3093,3764730.328
363223.3105,3764682.909
363103.9806,3764802.163
362644.4226,3764937.79
363034.4261,3764733.265
363038.4814,3764700.442
363265.033,3764325.286
363209.8911,3764724.681
362959.6027,3764782.994
363084.8195,3764681.001
363146.4431,3764761.792
363009.507,3764729.71
363169.2421,3764764.986
363053.0941,3764713.029
363185.0144,3764720.373
363226.5133,3764676.433
363275.4133,3764315.798
363009.5943,3764762.154
363074.0207,3764690.863
363003.5834,3764735.408
363294.0077,3764296.287
363135.5575,3764772.689
363048.3653,3764689.905
363092.7476,3764816.975
363218.3427,3764715.648
362949.2992,3764794.074
363194.9164,3764709.584
362629.5859,3763625.913
362630.3504,3763706.883
363214.0687,3763867.85
362655.4654,3763676.025
362687.4523,3763712.683
362743.2312,3763674.162
363118.5718,3763887.198
362626.8961,3763711.366
362761.3524,3763598.327
362683.6233,3763724.696
362771.7589,3763641.317
363221.5959,3763858.781
363223.6034,3763877.318
362775.6312,3763612.743
362683.8189,3763747.849
362658.3086,3763672.618
362655.0754,3763634.152
362636.3053,3763699.673
363189.0253,3763897.794
362649.2993,3763683.829
362635.7585,3763618.762
362756.6071,3763659.507
363128.1774,3763894.644
362660.3232,3763669.46
362709.2761,3763717.649
362667.0942,3763736.054
362634.2584,3763702.148
362718.0828,3763673.444
362644.698,3763627.307
362646.8003,3763686.775
363238.6736,3763837.631
363227.4515,3763872.543
362652.7574,3763679.541
362663.1689,3763666.356
362698.1411,3763700.114
363230.4996,3763848.264
363196.451,3763887.711
362631.9628,3763705.053
364989.6168,3765077.378
362733.5045,3763686.134
363251.0239,3764267.429
364036.4196,3764254.191
364283.3163,3764441.484
363345.4022,3764305.073
363364.1174,3764337.132
364191.2549,3764397.661
364125.7599,3764353.345
363212.8424,3763863.049
363242.6947,3764278.315
363555.8352,3764700.948
363626.5721,3764725.446
363893.9939,3764676.988
363659.7638,3764712.368
363309.1812,3764298.648
363567.8269,3764693.188
363618.8606,3764761.985
363968.1312,3764748.703
364138.862,3764236.694
364084.6492,3764323.017
364030.9654,3764260.844
363959.3556,3764718.478
363889.2245,3764790.784
364034.1523,3764228.809
363918.6276,3764709.918
363755.2453,3764101.561
363901.4278,3764817.038
364057.342,3764228.826
363597.6087,3764787.73
363900.5646,3764710.346
364092.5835,3764314.32
363812.4861,3764167.018
364247.2552,3764432.202
363873.9681,3764681.057
363334.8706,3764316.635
364032.2533,3764272.962
364057.0781,3764302.802
363712.4835,3764178.54
364018.8045,3764248.175
363653.4165,3764719.841
364109.4226,3764216.81
363248.5297,3764265.7
363949.4446,3764713.788
363794.5525,3764191.176
364177.1363,3764387.663
363579.777,3764698.613
363728.3325,3764083.395
363612.8934,3764768.424
363351.7881,3764310.454
363257.8972,3764287.445
363195.6646,3763883.45
363930.3225,3764718.687
364078.517,3764303.253
363811.4507,3764201.11
364125.9793,3764210.691
364313.2947,3764462.167
363347.5694,3764326.012
363743.1199,3764094.055
363806.3075,3764136.853
363320.6438,3764288.51
364066.5398,3764217.637
364093.7002,3764332.891
364044.4635,3764296.92
363867.6954,3764676.873
363935.5917,3764822.077
363880.4927,3764708.926
363644.0812,3764704.381
363764.0339,3764093.008
364127.8048,3764229.275
363357.8661,3764313.786
363590.2625,3764705.376
363880.5365,3764685.818
364157.2321,3764354.845
364028.6404,3764236.574
363614.3267,3764723.535
363911.4929,3764805.7
363986.1228,3764735.545
363728.2988,3764065.612
363667.5573,3764675.596
364244.7967,3764416.915
363391.2626,3764354.055
363353.2797,3764328.207
363185.8249,3763894.513
363242.6141,3764361.185
363263.8255,3764276.799
363841.8432,3764133.928
363785.5981,3764200.592
363936.9173,3764705.309
363940.1337,3764726.374
363316.4407,3764303.291
364033.4548,3764290.673
363737.4024,3764193.156
364152.7698,3764225.189
363639.7395,3764709.869
363860.8958,3764672.21
363603.8099,3764715.143
363326.8772,3764292.712
363888.0006,3764698.433
363372.6349,3764341.701
364065.4838,3764312.007
363796.1014,3764125.756
364071.0414,3764212.046
363816.5212,3764191.046
363628.9103,3764749.328
363676.4263,3764691.821
364187.6675,3764377.326
363363.3729,3764317.962
363385.1231,3764349.967
363740.0512,3764075.339
364046.1797,3764242.503
363907.2198,3764674.97
363952.785,3764735.509
363377.562,3764326.816
363254.5203,3764269.793
363359.0695,3764333.505
363883.6331,3764731.012
363190.9967,3763889.67
363926.4667,3764696.698
363979.7162,3764752.079
363697.2928,3764679.59
363861.1851,3764770.04
363320.9413,3764306.504
363851.0197,3764121.923
364048.415,3764281.244
363973.6818,3764731.528
364024.3445,3764283.858
363876.3684,3764781.83
363594.9823,3764790.799
364050.198,3764210.249
363240.6962,3764260.486
364267.6706,3764433.063
364003.9057,3764768.49
363804.0424,3764177.875
363684.9624,3764681.899
363824.0379,3764181.281
363381.3465,3764347.011
363815.7687,3764125.038
363334.3843,3764297.355
364103.2565,3764321.019
363899.9738,3764797.859
364049.6561,3764238.261
363888.0269,3764691.17
363371.0796,3764322.343
363891.9986,3764721.245
364101.0594,3764211.055
363750.8196,3764204.524
363557.9666,3764684.675
364266.4561,3764448.924
364472.0127,3765240.656
364872.2367,3764873.007
364851.803,3764874.134
364508.6114,3765190.638
364579.8024,3765274.7
364556.4256,3765147.064
364621.6956,3765212.535
364812.9097,3764959.252
364816.801,3764926.549
364968.4255,3765082.211
364692.2966,3764947.124
364993.8055,3765043.918
365049.0544,3764989.656
364449.4886,3765306.855
364623.7727,3764832.139
365558.8643,3765173.086
364564.0413,3765131.859
364534.887,3765151.73
364702.1032,3764903.568
365028.2898,3764995.203
365016.6002,3765039.511
364520.0596,3765196.889
364758.9122,3764846.523
364876.5592,3764837.307
364526.4567,3765189.365
364588.3095,3765261.712
364981.0004,3765093.152
364863.8998,3764881.233
364595.6124,3765248.757
364749.1737,3764860.802
365019.2285,3765008.472
364843.2092,3764887.551
364698.7625,3764936.671
364619.235,3765244.837
364438.8249,3765317.758
364712.7197,3764890.947
364482.9289,3765247.985
364808.0636,3764938.127
364976.1086,3765072.957
364500.1594,3765200.679
364668.8741,3764954.032
364540.455,3765139.126
364821.5687,3764944.209
364676.7082,3764941.843
364476.8455,3765260.221
364943.6185,3765119.225
365024.069,3765030.303
364637.886,3764836.432
364314.7612,3764805.049
364742.276,3764873.669
364956.5046,3765129.263
364800.2455,3764950.031
364605.7262,3765241.687
365010.6874,3765021.054
364755.3441,3764826.908
365032.1638,3765016.33
364854.971,3764895.23
364984.7813,3765057.02
364835.4836,3764899.76
364898.9091,3764832.654
364539.5597,3765172.498
364606.8909,3765259.058
364708.6147,3764923.188
364719.899,3764879.877
364952.6874,3765105.635
364494.4635,3765237.26
365548.3498,3765195.938
364672.9344,3764975.287
364733.1579,3764888.842
364169.6609,3764679.304
364686.3298,3764928.654
364775.2289,3764824.678
364661.7452,3764965.738
364805.3796,3764970.774
364296.0913,3764497.765
364310.0929,3764506.249
364888.7318,3764842.931
365035.7927,3764984.379
364860.6606,3764864.159
364643.6621,3764828.585
364490.4268,3765216.021
364996.4854,3765067.143
364830.1561,3764934.954
364847.3945,3764906.918
364745.5742,3764842.871
364601.523,3765270.696
364546.1132,3765160.218
365001.5851,3765032.144
364960.0563,3765090.759
364791.2177,3764960.555
364716.5334,3764912.473
364612.218,3765226.966
364724.3094,3764899.893
364868.2378,3764847.222
364825.0104,3764913.822
365057.1168,3764978.258
364810.6154,3764962.096
365005.6302,3765054.365
364682.4575,3764961.018
364525.1734,3765164.021
364881.0302,3764855.785
364438.7985,3765295.875
364765.6357,3764836.253
364459.9696,3765289.029
364837.5626,3764921.685
365040.9205,3765003.582
364482.8159,3765227.837
364692.7022,3764919.174
364738.9101,3764850.904
364506.1249,3765221.669
365564.3337,3765177.485
364593.4262,3765282.238
362194.0566,3764733.889
362484.2579,3766176.029
362187.8073,3764739.366
364268.6534,3767505.839
362204.9612,3764672.41
363955.8283,3765976.461
364994.375,3764532.315
361073.1335,3765716.94
362770.3837,3766622.831
362620.3631,3766180.491
362591.2559,3766154.491
362584.2716,3766148.496
362570.0934,3766134.46
362491.8759,3766059.966
363241.4989,3766799.689
361728.0446,3767180.548
364446.9128,3765433.172
361499.5436,3766329.768
362958.8041,3766028.719
362982.3718,3766003.74
363001.1133,3766009.287
362478.2496,3766078.845
362484.2489,3766086.587
362497.8605,3766097.804
363519.274,3767416.386
362296.2628,3765156.476
360692.38,3766646.282
360683.4132,3766635.693
360674.3683,3766627.243
360652.4734,3766603.447
360641.4996,3766589.812
360630.8842,3766532.653
360641.8159,3766543.67
360656.7604,3766553.975
360664.5303,3766565.941
360707.0624,3766607.499
360715.5819,3766617.33
360723.7407,3766626.504
360733.9424,3766638.261
360742.8486,3766646.438
360754.7228,3766659.651
363269.8984,3766747.559
361706.9706,3768047.032
365565.3019,3765229.492
365320.38,3764906.211
362822.4008,3766884.755
365311.5559,3764898.332
365297.5805,3764889.906
365283.2563,3764880.118
365273.674,3764872.838
363827.8959,3767442.135
363540.3083,3767745.16
365261.175,3764862.871
365245.4832,3764856.224
365197.3084,3764817.656
365184.0312,3764810.507
365243.8349,3764830.474
365257.0513,3764840.399
365271.3861,3764851.547
365308.0877,3764874.952
365320.3733,3764884.041
365332.8222,3764892.221
365346.755,3764900.483
365358.0942,3764910.253
362732.4839,3765145.938
362759.1901,3765170.177
361528.7528,3766698.214
363482.6772,3765853.438
363505.5186,3765873.946
362870.6704,3766852.908
365235.2789,3764178.95
365100.0223,3764071.558
365191.2761,3764133.573
364305.331,3764487.065
362077.1228,3764857.598
361880.8464,3765042.451
362755.2632,3765209.591
362708.7734,3765255.977
362601.958,3765368.146
362540.5335,3765433.662
362302.4756,3765655.419
362308.2447,3765678.093
361861.8217,3766127.548
361918.149,3766069.436
362578.3972,3765367.683
362725.0547,3765210.432
362736.9921,3765199.031
361921.8882,3766086.312
361915.8688,3766091.016
365358.4144,3764973.857
365365.3398,3764963.328
365092.6189,3764197.791
362936.5916,3764807.544
364298.7346,3764802.794
365848.3962,3765593.449
365800.7777,3765664.619
365792.4157,3765678.423
365770.6287,3765707.254
365760.8255,3765721.095
365750.2938,3765738.753
363157.0275,3765669.181
363175.689,3765648.403
363179.9976,3765645.781
363193.9708,3765630.519
363156.7992,3765644.5
363126.3529,3765671.998
363094.1096,3765706.946
362717.9811,3765955.662
362660.8712,3766017.917
362639.8796,3766038.318
362724.7111,3765594.071
362718.9895,3765599.804
362713.6751,3765605.244
362693.3988,3765628.827
362689.0285,3765631.044
362531.3185,3767215.687
362588.1672,3767153.22
364906.3264,3764602.938
364977.3014,3764668.408
364963.5432,3764660.546
364954.1901,3764654.556
364944.8385,3764646.731
364938.9435,3764641.814
364925.9523,3764635.829
364086.6177,3766947.316
365369.7311,3764940.008
365357.2704,3764933.389
365334.6271,3764914.33
363802.0656,3767098.094
362670.0787,3767122.356
362660.2561,3767092.318
361429.1348,3766212.188
363159.2156,3766525.702
363097.5519,3766617.41
363219.2699,3766650.728
362741.3287,3766033.765
361848.9794,3766636.798
365241.7306,3764696.469
365378.5622,3764802.534
365288.2764,3764742.989
365276.8564,3764735.731
365263.3556,3764726.422
365250.0532,3764718.683
365197.3153,3764683.471
365186.5347,3764675.381
365064.3219,3764596.206
364987.0615,3764543.128
365057.5969,3764572.911
365071.8543,3764583.231
362551.5524,3767176.278
364805.0875,3764534.429
364844.4004,3764561.171
364948.7898,3764631.178
364971.3365,3764645.856
364896.7758,3764613.834
364821.6675,3764564.185
365145.2624,3764762.289
364884.8612,3764605.214
364870.8693,3764597.127
364858.6673,3764590.226
364846.1069,3764581.875
364833.8106,3764572.58
364785.208,3764538.72
364070.4459,3766965.519
364077.6367,3766956.269
363753.4893,3764082.309
363776.8066,3764099.393
363790.0761,3764108.102
363804.6813,3764117.191
363830.0948,3764131.942
364065.8054,3764293.278
364133.6544,3764340.506
364142.1732,3764345.264
364278.4819,3764456.882
364205.48,3764389.836
364117.667,3764346.244
364105.0844,3764337.776
364075.7963,3764320.873
363779.53,3764119.337
363767.7885,3764112.348
363717.1002,3764076.423
363707.2499,3764068.788
362201.6769,3765407.879
362241.7874,3765366.076
362273.2347,3765332.092
362308.672,3765295.53
363937.7352,3763342.903
364258.0151,3764424.347
364127.4741,3766927.769
361779.5487,3767959.846
362210.8053,3764677.723
362260.1456,3765172.18
364467.9842,3765393.059
362898.5999,3766824.496
365380.2969,3764923.795
362767.2414,3765697.478
362260.0136,3765197.543
362284.6958,3765144.093
362627.8748,3764957.226
362659.5538,3764922.618
364464.7056,3765413.095
363818.9377,3764145.129
362692.019,3767021.026
362635.3509,3765156.997
365172.6156,3764801.084
365158.4435,3764791.944
365145.7303,3764781.263
365122.0131,3764765.831
365107.561,3764757.158
365096.2197,3764750.721
365233.6076,3764822.349
365369.0397,3764916.067
365711.1387,3765596.411
365701.2341,3765615.222
362279.0307,3765355.993
362192.1727,3765417.206
362633.8688,3766518.457
363367.2363,3764223.5
363357.5847,3764234.003
361409.1841,3766274.586
361625.8644,3767619.408
361728.2033,3767994.227
361759.0095,3767958.016
361802.8503,3767915.528
361813.2236,3767923.55
361800.2693,3767936.292
361740.2523,3768004.336
362899.795,3767859.103
363389.2136,3763239.987
363376.755,3763228.529
363329.9118,3763191.599
363301.3543,3763167.001
361822.7586,3765165.743
362234.0169,3765243.391
362243.2138,3765253.238
362275.5959,3765286.636
363022.1232,3764805.635
363000.1621,3764782.963
362959.2092,3764744.188
362968.1605,3764734.737
363007.7789,3764777.099
363030.4193,3764794.411
363048.8926,3764810.28
363057.6678,3764819.935
363035.7755,3764819.265
362708.0737,3763658.715
362222.358,3765384.725
362700.9116,3764880.079
362711.6414,3764868.569
363283.9515,3764272.197
363296.1601,3764259.721
363344.6242,3764211.257
364042.6785,3766831.348
361921.0792,3764995.304
364255.544,3766625.548
361869.6369,3765052.996
364725.7575,3767055.19
363588.5429,3764822.901
362040.0607,3764896.637
361887.9471,3765058.926
361910.3263,3765213.811
361858.5909,3765240.639
361911.8767,3765114.266
364760.0341,3767089.859
364047.1468,3766848.71
361715.4443,3765218.193
361987.4759,3765103.742
361791.6473,3765156.528
362254.4014,3764823.241
361770.2778,3765159.115
361926.2814,3765017.62
361985.5767,3765130.274
361915.8965,3765178.28
361933.448,3765118.276
364203.4723,3766661.528
362040.416,3764872.719
361917.5109,3765202.075
361919.9166,3765105.534
361720.9454,3765232.636
364034.1595,3766839.064
364243.3,3766617.367
361966.5412,3765149.92
361733.0056,3765196.621
361935.8421,3765008.378
364735.7065,3767065.104
364673.9294,3767005.257
362261.2173,3764814.772
361890.698,3765028.85
364212.9202,3766649.684
364021.9177,3766875.195
362197.6924,3764730.296
364223.397,3766662.042
364054.9263,3766837.971
361846.0994,3765254.577
361973.6802,3765143.232
361924.6026,3765169.675
361977.2982,3765117.337
364755.9414,3767083.578
361705.2411,3765226.975
361932.7639,3765183.977
361927.6719,3765192.196
361927.4438,3765111.594
362287.7411,3764813.703
362172.8552,3764730.885
364680.207,3767010.779
361866.4223,3765081.585
364235.5272,3766626.608
361762.0317,3765166.982
364033.9659,3766858.986
361934.1562,3765159.188
361964.8065,3764977.831
364746.7466,3767075.566
362050.2866,3764862.698
364660.1263,3766992.938
364064.4037,3766826.692
362282.142,3764749.65
362275.1834,3764742.147
362271.7136,3764739.051
362250.8988,3764720.737
362246.2361,3764717.134
362242.6175,3764712.86
362238.3499,3764709.251
362167.7554,3764769.968
362305.0678,3765148.704
362548.5465,3766104.242
363517.4712,3767397.46
362203.9199,3764723.781
364201.1092,3767575.212
362710.557,3766615.374
362649.9113,3766609.025
362640.7159,3766604.209
